Customer ID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
606,27,5,5105,4,2,3,423,Potential Loyalists
607,425,5,4026,1,2,3,123,At Risk
608,167,5,3633,3,2,3,323,Potential Loyalists
609,23,7,5510,4,4,4,444,Champions
610,1283,1,1908,1,1,1,111,Lost
611,222,2,1775,2,1,1,211,About to Sleep
612,1023,2,233,1,1,1,111,Lost
614,791,4,5313,1,2,4,124,At Risk
615,88,8,9168,3,4,4,344,Champions
616,423,4,4295,1,2,3,123,At Risk
617,838,2,1307,1,1,1,111,Lost
618,223,9,4731,2,4,3,243,Loyal Customers
619,610,4,2676,1,2,2,122,At Risk
620,208,2,2458,2,1,2,212,Customers Needing Attention
621,36,3,3376,4,1,2,412,Potential Loyalists
622,190,2,2604,2,1,2,212,Customers Needing Attention
623,37,3,2305,4,1,2,412,Potential Loyalists
624,426,3,1742,1,1,1,111,Lost
625,51,9,6726,4,4,4,444,Champions
626,571,2,3065,1,1,2,112,Hibernating
627,157,4,2706,3,2,2,322,Potential Loyalists
628,359,4,3255,2,2,2,222,Customers Needing Attention
629,639,2,1780,1,1,1,111,Lost
630,39,10,7445,4,4,4,444,Champions
631,299,5,5561,2,2,4,224,Lost
632,49,5,1908,4,2,1,421,New Customers
633,60,6,6400,4,3,4,434,Champions
634,83,9,8027,3,4,4,344,Champions
635,112,5,2309,3,2,2,322,Potential Loyalists
636,418,3,2201,1,1,1,111,Lost
637,18,6,5034,4,3,3,433,Champions
638,72,3,3096,4,1,2,412,Potential Loyalists
639,303,2,1020,2,1,1,211,About to Sleep
640,36,9,6128,4,4,4,444,Champions
641,35,6,4600,4,3,3,433,Champions
642,71,4,2336,4,2,2,422,Potential Loyalists
643,5,4,1429,4,2,1,421,New Customers
644,121,8,4916,3,4,3,343,Champions
645,17,6,4072,4,3,3,433,Champions
646,519,3,4312,1,1,3,113,Hibernating
647,1200,1,236,1,1,1,111,Lost
648,3,5,3361,4,2,2,422,Potential Loyalists
649,310,5,3233,2,2,2,222,Customers Needing Attention
650,99,7,7282,3,4,4,344,Champions
651,70,10,11169,4,4,4,444,Champions
652,128,5,3174,3,2,2,322,Potential Loyalists
653,223,2,2027,2,1,1,211,About to Sleep
654,640,3,2558,1,1,2,112,Hibernating
655,275,8,9755,2,4,4,244,Loyal Customers
656,1006,6,3627,1,3,3,133,At Risk
658,111,3,1740,3,1,1,311,Promising
659,443,5,1246,1,2,1,121,Cant Lose Them
660,399,6,1891,1,3,1,131,Cant Lose Them
661,601,3,2142,1,1,1,111,Lost
662,90,4,952,3,2,1,321,Promising
663,108,10,6325,3,4,4,344,Champions
664,573,6,3576,1,3,2,132,At Risk
665,248,5,4463,2,2,3,223,Customers Needing Attention
666,212,4,3137,2,2,2,222,Customers Needing Attention
667,128,3,2286,3,1,2,312,Potential Loyalists
668,248,10,8318,2,4,4,244,Loyal Customers
669,128,9,5380,3,4,4,344,Champions
670,186,3,1782,3,1,1,311,Promising
671,265,7,5952,2,4,4,244,Loyal Customers
672,237,4,3685,2,2,3,223,Customers Needing Attention
673,62,1,1464,4,1,1,411,New Customers
674,51,7,7268,4,4,4,444,Champions
675,154,3,2095,3,1,1,311,Promising
676,579,5,3253,1,2,2,122,At Risk
677,64,6,4186,4,3,3,433,Champions
678,72,8,4444,4,4,3,443,Champions
679,338,5,3564,2,2,2,222,Customers Needing Attention
680,208,3,1067,2,1,1,211,About to Sleep
681,698,2,2088,1,1,1,111,Lost
682,107,7,4323,3,4,3,343,Champions
683,27,6,4341,4,3,3,433,Champions
684,490,6,1806,1,3,1,131,Cant Lose Them
685,8,3,3921,4,1,3,413,Potential Loyalists
686,840,2,3126,1,1,2,112,Hibernating
687,51,2,1111,4,1,1,411,New Customers
688,57,1,888,4,1,1,411,New Customers
689,16,4,4506,4,2,3,423,Potential Loyalists
690,318,3,2282,2,1,2,212,Customers Needing Attention
691,268,3,4680,2,1,3,213,Customers Needing Attention
692,99,5,1349,3,2,1,321,Promising
693,423,3,2895,1,1,2,112,Hibernating
694,771,4,2344,1,2,2,122,At Risk
695,314,4,3715,2,2,3,223,Customers Needing Attention
696,1036,1,268,1,1,1,111,Lost
697,357,6,3361,2,3,2,232,Lost
698,475,6,1780,1,3,1,131,Cant Lose Them
699,296,7,6082,2,4,4,244,Loyal Customers
700,999,3,2599,1,1,2,112,Hibernating
701,30,2,3426,4,1,2,412,Potential Loyalists
702,187,5,2890,3,2,2,322,Potential Loyalists
703,1236,2,1478,1,1,1,111,Lost
704,190,4,1947,2,2,1,221,About to Sleep
705,178,7,7627,3,4,4,344,Champions
706,434,4,3754,1,2,3,123,At Risk
707,424,5,6047,1,2,4,124,At Risk
708,288,6,4320,2,3,3,233,Loyal Customers
709,445,5,2890,1,2,2,122,At Risk
710,104,7,9111,3,4,4,344,Champions
711,126,7,4993,3,4,3,343,Champions
712,115,6,1712,3,3,1,331,Lost
713,906,3,2699,1,1,2,112,Hibernating
714,122,7,5658,3,4,4,344,Champions
715,127,6,4236,3,3,3,333,Champions
716,1230,1,384,1,1,1,111,Lost
717,204,4,4555,2,2,3,223,Customers Needing Attention
718,692,3,1180,1,1,1,111,Lost
719,121,5,4234,3,2,3,323,Potential Loyalists
720,229,6,4213,2,3,3,233,Loyal Customers
721,669,3,843,1,1,1,111,Lost
722,171,8,7060,3,4,4,344,Champions
723,524,8,7282,1,4,4,144,At Risk
724,333,3,736,2,1,1,211,About to Sleep
725,508,4,4079,1,2,3,123,At Risk
726,200,4,4166,2,2,3,223,Customers Needing Attention
727,323,3,3579,2,1,2,212,Customers Needing Attention
728,160,4,4076,3,2,3,323,Potential Loyalists
729,111,5,3204,3,2,2,322,Potential Loyalists
730,66,12,11914,4,4,4,444,Champions
731,358,3,1302,2,1,1,211,About to Sleep
732,107,7,8588,3,4,4,344,Champions
733,362,5,5704,2,2,4,224,Lost
734,291,7,4516,2,4,3,243,Loyal Customers
735,49,5,1832,4,2,1,421,New Customers
736,178,5,2311,3,2,2,322,Potential Loyalists
737,208,5,3240,2,2,2,222,Customers Needing Attention
738,231,3,1492,2,1,1,211,About to Sleep
739,623,5,5219,1,2,4,124,At Risk
740,67,9,4870,4,4,3,443,Champions
741,16,3,1892,4,1,1,411,New Customers
742,10,5,4261,4,2,3,423,Potential Loyalists
743,388,10,8125,1,4,4,144,At Risk
744,106,4,2882,3,2,2,322,Potential Loyalists
745,645,3,3565,1,1,2,112,Hibernating
746,14,5,1510,4,2,1,421,New Customers
747,69,5,3969,4,2,3,423,Potential Loyalists
748,393,5,1621,1,2,1,121,Cant Lose Them
749,39,7,4139,4,4,3,443,Champions
750,204,2,2430,2,1,2,212,Customers Needing Attention
751,426,4,3028,1,2,2,122,At Risk
752,84,5,3894,3,2,3,323,Potential Loyalists
753,694,4,2622,1,2,2,122,At Risk
754,27,5,5334,4,2,4,424,Potential Loyalists
755,137,4,690,3,2,1,321,Promising
756,306,4,2389,2,2,2,222,Customers Needing Attention
757,664,2,869,1,1,1,111,Lost
758,433,4,2898,1,2,2,122,At Risk
759,1296,1,472,1,1,1,111,Lost
760,178,2,1232,3,1,1,311,Promising
761,64,9,4804,4,4,3,443,Champions
762,286,8,8129,2,4,4,244,Loyal Customers
763,512,4,1714,1,2,1,121,Cant Lose Them
764,36,6,7603,4,3,4,434,Champions
765,41,4,1855,4,2,1,421,New Customers
766,51,9,4690,4,4,3,443,Champions
767,439,6,3562,1,3,2,132,At Risk
768,248,7,4955,2,4,3,243,Loyal Customers
769,868,4,2438,1,2,2,122,At Risk
770,54,6,3881,4,3,3,433,Champions
771,464,4,3437,1,2,2,122,At Risk
772,24,4,3768,4,2,3,423,Potential Loyalists
773,157,4,1214,3,2,1,321,Promising
774,158,7,4614,3,4,3,343,Champions
775,539,3,4197,1,1,3,113,Hibernating
776,319,6,7784,2,3,4,234,Loyal Customers
777,331,5,4307,2,2,3,223,Customers Needing Attention
778,447,3,3326,1,1,2,112,Hibernating
779,151,3,1628,3,1,1,311,Promising
780,237,1,66,2,1,1,211,About to Sleep
781,54,7,5459,4,4,4,444,Champions
782,153,3,425,3,1,1,311,Promising
783,250,4,3498,2,2,2,222,Customers Needing Attention
784,390,4,2258,1,2,1,121,Cant Lose Them
785,208,5,4957,2,2,3,223,Customers Needing Attention
786,199,4,3324,2,2,2,222,Customers Needing Attention
787,478,1,724,1,1,1,111,Lost
788,203,5,3897,2,2,3,223,Customers Needing Attention
789,373,2,886,1,1,1,111,Lost
790,23,5,4886,4,2,3,423,Potential Loyalists
791,103,7,5801,3,4,4,344,Champions
792,243,3,1908,2,1,1,211,About to Sleep
793,484,3,3570,1,1,2,112,Hibernating
794,313,7,7093,2,4,4,244,Loyal Customers
795,771,4,2765,1,2,2,122,At Risk
797,514,1,902,1,1,1,111,Lost
798,5,5,5760,4,2,4,424,Potential Loyalists
799,122,6,5412,3,3,4,334,Champions
800,150,10,8277,3,4,4,344,Champions
801,582,3,1844,1,1,1,111,Lost
802,992,4,4482,1,2,3,123,At Risk
803,101,7,2430,3,4,2,342,Lost
804,855,3,1388,1,1,1,111,Lost
805,171,7,7244,3,4,4,344,Champions
806,270,4,2232,2,2,1,221,About to Sleep
807,25,7,3867,4,4,3,443,Champions
808,464,3,1158,1,1,1,111,Lost
809,28,5,6883,4,2,4,424,Potential Loyalists
810,98,8,3740,3,4,3,343,Champions
811,89,4,2842,3,2,2,322,Potential Loyalists
812,422,6,3771,1,3,3,133,At Risk
813,114,2,912,3,1,1,311,Promising
814,291,5,5750,2,2,4,224,Lost
815,282,2,691,2,1,1,211,About to Sleep
816,188,4,2139,2,2,1,221,About to Sleep
817,856,5,3774,1,2,3,123,At Risk
818,2,7,4689,4,4,3,443,Champions
819,37,5,3678,4,2,3,423,Potential Loyalists
820,46,8,5116,4,4,3,443,Champions
821,490,6,4768,1,3,3,133,At Risk
822,34,5,3234,4,2,2,422,Potential Loyalists
823,43,4,4564,4,2,3,423,Potential Loyalists
824,582,3,2950,1,1,2,112,Hibernating
825,206,6,3606,2,3,3,233,Loyal Customers
826,131,3,798,3,1,1,311,Promising
827,38,9,5415,4,4,4,444,Champions
828,52,3,1525,4,1,1,411,New Customers
829,138,4,1060,3,2,1,321,Promising
830,57,3,2328,4,1,2,412,Potential Loyalists
831,107,4,1968,3,2,1,321,Promising
833,77,5,4061,4,2,3,423,Potential Loyalists
834,293,3,2116,2,1,1,211,About to Sleep
835,228,5,2817,2,2,2,222,Customers Needing Attention
836,253,8,5427,2,4,4,244,Loyal Customers
837,158,2,1136,3,1,1,311,Promising
838,61,5,6136,4,2,4,424,Potential Loyalists
839,367,8,4565,2,4,3,243,Loyal Customers
840,598,7,3892,1,4,3,143,At Risk
841,89,4,4196,3,2,3,323,Potential Loyalists
842,9,13,12506,4,4,4,444,Champions
843,125,4,1074,3,2,1,321,Promising
844,321,3,4731,2,1,3,213,Customers Needing Attention
845,77,5,1021,4,2,1,421,New Customers
846,823,3,2142,1,1,1,111,Lost
847,362,8,4332,2,4,3,243,Loyal Customers
848,284,8,7045,2,4,4,244,Loyal Customers
849,13,2,990,4,1,1,411,New Customers
850,98,7,5913,3,4,4,344,Champions
851,283,5,1960,2,2,1,221,About to Sleep
852,49,8,6157,4,4,4,444,Champions
853,528,6,5370,1,3,4,134,At Risk
854,404,4,2078,1,2,1,121,Cant Lose Them
855,219,4,1329,2,2,1,221,About to Sleep
856,510,7,6068,1,4,4,144,At Risk
857,58,8,3705,4,4,3,443,Champions
858,280,5,4263,2,2,3,223,Customers Needing Attention
859,154,3,4411,3,1,3,313,Potential Loyalists
860,275,4,2315,2,2,2,222,Customers Needing Attention
861,154,5,4201,3,2,3,323,Potential Loyalists
862,227,4,1671,2,2,1,221,About to Sleep
863,31,5,4225,4,2,3,423,Potential Loyalists
864,107,6,6054,3,3,4,334,Champions
865,147,7,4495,3,4,3,343,Champions
866,267,3,1545,2,1,1,211,About to Sleep
867,871,2,3276,1,1,2,112,Hibernating
868,260,4,1513,2,2,1,221,About to Sleep
869,241,3,1370,2,1,1,211,About to Sleep
870,215,3,1848,2,1,1,211,About to Sleep
871,189,9,6537,2,4,4,244,Loyal Customers
872,509,8,4385,1,4,3,143,At Risk
873,101,8,3678,3,4,3,343,Champions
874,170,1,483,3,1,1,311,Promising
875,456,8,7927,1,4,4,144,At Risk
876,476,4,973,1,2,1,121,Cant Lose Them
877,373,4,4506,1,2,3,123,At Risk
878,624,2,449,1,1,1,111,Lost
879,159,4,2035,3,2,1,321,Promising
880,261,10,6312,2,4,4,244,Loyal Customers
881,220,6,3425,2,3,2,232,Lost
882,123,4,4076,3,2,3,323,Potential Loyalists
883,169,8,6090,3,4,4,344,Champions
884,462,2,868,1,1,1,111,Lost
885,511,1,1113,1,1,1,111,Lost
886,66,6,4460,4,3,3,433,Champions
887,691,3,923,1,1,1,111,Lost
888,178,6,4340,3,3,3,333,Champions
889,373,6,2610,1,3,2,132,At Risk
890,433,5,5008,1,2,3,123,At Risk
891,42,4,4015,4,2,3,423,Potential Loyalists
892,48,10,9324,4,4,4,444,Champions
893,491,6,4075,1,3,3,133,At Risk
894,239,7,5700,2,4,4,244,Loyal Customers
895,467,1,465,1,1,1,111,Lost
896,563,3,881,1,1,1,111,Lost
897,449,5,2890,1,2,2,122,At Risk
898,439,1,266,1,1,1,111,Lost
899,158,4,2008,3,2,1,321,Promising
900,130,5,2842,3,2,2,322,Potential Loyalists
901,291,4,3212,2,2,2,222,Customers Needing Attention
902,567,4,1005,1,2,1,121,Cant Lose Them
903,240,6,6396,2,3,4,234,Loyal Customers
904,488,2,2424,1,1,2,112,Hibernating
905,89,4,1406,3,2,1,321,Promising
906,378,7,6004,1,4,4,144,At Risk
907,172,5,4793,3,2,3,323,Potential Loyalists
908,271,9,8710,2,4,4,244,Loyal Customers
909,350,4,2896,2,2,2,222,Customers Needing Attention
910,250,6,6144,2,3,4,234,Loyal Customers
912,34,5,4568,4,2,3,423,Potential Loyalists
913,208,5,3799,2,2,3,223,Customers Needing Attention
914,73,4,3739,4,2,3,423,Potential Loyalists
915,85,8,7038,3,4,4,344,Champions
916,635,3,2151,1,1,1,111,Lost
917,233,6,6081,2,3,4,234,Loyal Customers
918,19,5,4450,4,2,3,423,Potential Loyalists
919,102,6,2958,3,3,2,332,Lost
920,406,7,5961,1,4,4,144,At Risk
921,128,8,6323,3,4,4,344,Champions
922,64,7,6461,4,4,4,444,Champions
923,664,5,5988,1,2,4,124,At Risk
924,205,6,6233,2,3,4,234,Loyal Customers
925,700,2,663,1,1,1,111,Lost
926,931,2,2058,1,1,1,111,Lost
927,3,7,3577,4,4,2,442,New Customers
928,318,5,6114,2,2,4,224,Lost
929,66,5,5813,4,2,4,424,Potential Loyalists
930,7,5,4774,4,2,3,423,Potential Loyalists
931,152,7,4107,3,4,3,343,Champions
932,103,5,5435,3,2,4,324,Potential Loyalists
933,304,6,7737,2,3,4,234,Loyal Customers
934,283,8,6165,2,4,4,244,Loyal Customers
935,198,7,6703,2,4,4,244,Loyal Customers
936,385,4,2100,1,2,1,121,Cant Lose Them
937,739,2,3248,1,1,2,112,Hibernating
938,150,6,1871,3,3,1,331,Lost
939,27,4,2244,4,2,1,421,New Customers
940,657,5,3607,1,2,3,123,At Risk
941,27,8,3024,4,4,2,442,New Customers
942,25,9,8669,4,4,4,444,Champions
943,312,10,10239,2,4,4,244,Loyal Customers
944,461,7,5852,1,4,4,144,At Risk
945,498,5,3729,1,2,3,123,At Risk
946,192,5,2492,2,2,2,222,Customers Needing Attention
947,45,6,3790,4,3,3,433,Champions
948,83,7,5820,3,4,4,344,Champions
949,184,2,247,3,1,1,311,Promising
950,281,4,3140,2,2,2,222,Customers Needing Attention
951,62,8,5000,4,4,3,443,Champions
952,152,2,1481,3,1,1,311,Promising
953,49,10,9436,4,4,4,444,Champions
954,136,8,8974,3,4,4,344,Champions
955,220,5,4362,2,2,3,223,Customers Needing Attention
956,95,5,5524,3,2,4,324,Potential Loyalists
957,126,3,2814,3,1,2,312,Potential Loyalists
958,260,4,2470,2,2,2,222,Customers Needing Attention
959,179,4,3454,3,2,2,322,Potential Loyalists
960,68,4,2721,4,2,2,422,Potential Loyalists
961,880,4,362,1,2,1,121,Cant Lose Them
962,223,5,2375,2,2,2,222,Customers Needing Attention
963,156,6,4155,3,3,3,333,Champions
964,143,4,2545,3,2,2,322,Potential Loyalists
965,75,6,5254,4,3,4,434,Champions
966,22,4,3271,4,2,2,422,Potential Loyalists
967,148,5,4490,3,2,3,323,Potential Loyalists
968,200,6,3395,2,3,2,232,Lost
969,195,2,231,2,1,1,211,About to Sleep
970,159,6,8359,3,3,4,334,Champions
971,498,6,3822,1,3,3,133,At Risk
972,28,7,7089,4,4,4,444,Champions
973,44,9,6824,4,4,4,444,Champions
974,81,6,3565,3,3,2,332,Lost
975,131,4,5209,3,2,4,324,Potential Loyalists
976,616,4,4480,1,2,3,123,At Risk
977,743,2,2750,1,1,2,112,Hibernating
978,63,3,5188,4,1,4,414,Potential Loyalists
979,57,6,6563,4,3,4,434,Champions
980,179,3,2974,3,1,2,312,Potential Loyalists
981,462,4,4729,1,2,3,123,At Risk
982,387,5,5526,1,2,4,124,At Risk
983,164,2,1320,3,1,1,311,Promising
984,98,3,2947,3,1,2,312,Potential Loyalists
985,491,7,4423,1,4,3,143,At Risk
986,104,5,6116,3,2,4,324,Potential Loyalists
987,16,6,5639,4,3,4,434,Champions
988,66,7,5378,4,4,4,444,Champions
989,53,4,2255,4,2,1,421,New Customers
990,77,9,6673,4,4,4,444,Champions
991,241,7,4472,2,4,3,243,Loyal Customers
992,274,8,5637,2,4,4,244,Loyal Customers
993,120,6,3508,3,3,2,332,Lost
994,95,4,2903,3,2,2,322,Potential Loyalists
995,682,7,5433,1,4,4,144,At Risk
996,231,5,3680,2,2,3,223,Customers Needing Attention
997,105,9,7256,3,4,4,344,Champions
998,145,5,3040,3,2,2,322,Potential Loyalists
999,271,6,5502,2,3,4,234,Loyal Customers
1000,18,7,5633,4,4,4,444,Champions
1001,302,3,453,2,1,1,211,About to Sleep
1002,251,6,2296,2,3,2,232,Lost
1003,521,6,5981,1,3,4,134,At Risk
1004,260,4,4465,2,2,3,223,Customers Needing Attention
1005,3,5,3326,4,2,2,422,Potential Loyalists
1006,115,5,4817,3,2,3,323,Potential Loyalists
1007,493,3,2941,1,1,2,112,Hibernating
1008,9,3,1757,4,1,1,411,New Customers
1009,286,8,3267,2,4,2,242,Lost
1010,186,6,3129,3,3,2,332,Lost
1011,30,2,2083,4,1,1,411,New Customers
1012,138,4,2531,3,2,2,322,Potential Loyalists
1013,20,9,8211,4,4,4,444,Champions
1014,654,6,4649,1,3,3,133,At Risk
1015,350,9,4634,2,4,3,243,Loyal Customers
1016,306,5,4563,2,2,3,223,Customers Needing Attention
1018,258,5,3644,2,2,3,223,Customers Needing Attention
1019,43,1,149,4,1,1,411,New Customers
1020,321,5,6250,2,2,4,224,Lost
1021,70,4,2919,4,2,2,422,Potential Loyalists
1022,93,5,4994,3,2,3,323,Potential Loyalists
1023,140,9,9560,3,4,4,344,Champions
1024,199,5,7366,2,2,4,224,Lost
1025,194,3,3314,2,1,2,212,Customers Needing Attention
1026,108,9,7172,3,4,4,344,Champions
1027,80,5,6787,3,2,4,324,Potential Loyalists
1028,5,5,4502,4,2,3,423,Potential Loyalists
1029,397,3,1499,1,1,1,111,Lost
1030,203,1,1060,2,1,1,211,About to Sleep
1031,300,3,1484,2,1,1,211,About to Sleep
1032,374,4,2615,1,2,2,122,At Risk
1033,82,6,3809,3,3,3,333,Champions
1034,97,3,1830,3,1,1,311,Promising
1035,31,11,10949,4,4,4,444,Champions
1036,118,8,6422,3,4,4,344,Champions
1037,175,5,3692,3,2,3,323,Potential Loyalists
1038,972,2,1929,1,1,1,111,Lost
1039,561,4,3310,1,2,2,122,At Risk
1040,537,1,1116,1,1,1,111,Lost
1041,34,9,8892,4,4,4,444,Champions
1042,595,2,985,1,1,1,111,Lost
1043,236,6,2590,2,3,2,232,Lost
1044,59,3,2931,4,1,2,412,Potential Loyalists
1045,782,2,1035,1,1,1,111,Lost
1046,248,4,2739,2,2,2,222,Customers Needing Attention
1047,391,5,6798,1,2,4,124,At Risk
1048,90,8,6300,3,4,4,344,Champions
1049,215,5,3141,2,2,2,222,Customers Needing Attention
1050,431,5,6578,1,2,4,124,At Risk
1051,1045,2,288,1,1,1,111,Lost
1052,46,4,4067,4,2,3,423,Potential Loyalists
1053,244,1,1855,2,1,1,211,About to Sleep
1054,315,2,1806,2,1,1,211,About to Sleep
1055,287,3,4649,2,1,3,213,Customers Needing Attention
1056,543,3,3589,1,1,3,113,Hibernating
1057,120,3,1840,3,1,1,311,Promising
1058,187,9,6807,3,4,4,344,Champions
1059,114,5,2320,3,2,2,322,Potential Loyalists
1060,285,4,2759,2,2,2,222,Customers Needing Attention
1061,89,5,3508,3,2,2,322,Potential Loyalists
1062,37,6,3112,4,3,2,432,New Customers
1063,57,8,9034,4,4,4,444,Champions
1064,392,3,2592,1,1,2,112,Hibernating
1065,28,8,4597,4,4,3,443,Champions
1066,362,4,3942,2,2,3,223,Customers Needing Attention
1067,120,1,250,3,1,1,311,Promising
1068,1104,2,1910,1,1,1,111,Lost
1069,467,6,4841,1,3,3,133,At Risk
1070,200,4,1324,2,2,1,221,About to Sleep
1071,105,6,3222,3,3,2,332,Lost
1072,577,2,473,1,1,1,111,Lost
1073,660,5,2687,1,2,2,122,At Risk
1074,42,5,2685,4,2,2,422,Potential Loyalists
1075,16,3,3619,4,1,3,413,Potential Loyalists
1076,113,11,6148,3,4,4,344,Champions
1077,103,6,5898,3,3,4,334,Champions
1078,771,3,948,1,1,1,111,Lost
1079,115,6,7254,3,3,4,334,Champions
1080,140,3,1698,3,1,1,311,Promising
1081,976,2,958,1,1,1,111,Lost
1082,44,7,4989,4,4,3,443,Champions
1083,98,4,6106,3,2,4,324,Potential Loyalists
1084,145,7,6340,3,4,4,344,Champions
1085,215,4,1577,2,2,1,221,About to Sleep
1086,551,5,4435,1,2,3,123,At Risk
1087,783,5,4335,1,2,3,123,At Risk
1088,367,5,4582,2,2,3,223,Customers Needing Attention
1089,191,4,3828,2,2,3,223,Customers Needing Attention
1090,271,3,4384,2,1,3,213,Customers Needing Attention
1091,37,4,2725,4,2,2,422,Potential Loyalists
1092,104,4,1976,3,2,1,321,Promising
1093,506,5,5718,1,2,4,124,At Risk
1094,341,8,5290,2,4,4,244,Loyal Customers
1095,163,3,3176,3,1,2,312,Potential Loyalists
1096,327,3,2243,2,1,1,211,About to Sleep
1097,219,4,3110,2,2,2,222,Customers Needing Attention
1098,97,5,2759,3,2,2,322,Potential Loyalists
1099,523,7,5303,1,4,4,144,At Risk
1100,70,8,6566,4,4,4,444,Champions
1101,58,3,2179,4,1,1,411,New Customers
1102,425,3,2180,1,1,1,111,Lost
1103,153,4,883,3,2,1,321,Promising
1104,383,8,5176,1,4,4,144,At Risk
1105,396,7,6400,1,4,4,144,At Risk
1106,193,7,6415,2,4,4,244,Loyal Customers
1107,624,1,11,1,1,1,111,Lost
1108,656,4,1707,1,2,1,121,Cant Lose Them
1109,218,5,2920,2,2,2,222,Customers Needing Attention
1110,140,5,4080,3,2,3,323,Potential Loyalists
1111,453,4,3624,1,2,3,123,At Risk
1112,293,2,1467,2,1,1,211,About to Sleep
1113,284,6,7117,2,3,4,234,Loyal Customers
1114,898,2,968,1,1,1,111,Lost
1115,19,5,5063,4,2,3,423,Potential Loyalists
1116,48,9,1630,4,4,1,441,New Customers
1117,177,3,2184,3,1,1,311,Promising
1118,21,5,3098,4,2,2,422,Potential Loyalists
1119,196,6,4479,2,3,3,233,Loyal Customers
1120,290,3,1387,2,1,1,211,About to Sleep
1121,637,7,5370,1,4,4,144,At Risk
1122,243,7,6820,2,4,4,244,Loyal Customers
1123,14,8,5400,4,4,4,444,Champions
1124,392,4,1186,1,2,1,121,Cant Lose Them
1125,70,5,4219,4,2,3,423,Potential Loyalists
1126,532,3,2962,1,1,2,112,Hibernating
1127,220,5,4549,2,2,3,223,Customers Needing Attention
1128,581,5,4828,1,2,3,123,At Risk
1129,146,4,3549,3,2,2,322,Potential Loyalists
1130,816,1,675,1,1,1,111,Lost
1131,28,5,6899,4,2,4,424,Potential Loyalists
1132,212,4,3726,2,2,3,223,Customers Needing Attention
1133,81,9,9414,3,4,4,344,Champions
1134,54,5,3769,4,2,3,423,Potential Loyalists
1135,79,7,2971,3,4,2,342,Lost
1136,914,3,2126,1,1,1,111,Lost
1137,804,1,865,1,1,1,111,Lost
1138,54,7,3803,4,4,3,443,Champions
1139,378,8,8420,1,4,4,144,At Risk
1140,276,10,4563,2,4,3,243,Loyal Customers
1141,175,10,3587,3,4,3,343,Champions
1142,166,6,6493,3,3,4,334,Champions
1143,873,2,1581,1,1,1,111,Lost
1144,77,4,505,4,2,1,421,New Customers
1145,236,2,2940,2,1,2,212,Customers Needing Attention
1146,4,3,3400,4,1,2,412,Potential Loyalists
1147,536,2,3396,1,1,2,112,Hibernating
1148,268,5,2795,2,2,2,222,Customers Needing Attention
1149,720,2,1627,1,1,1,111,Lost
1150,220,3,3161,2,1,2,212,Customers Needing Attention
1151,508,3,1671,1,1,1,111,Lost
1152,326,5,3599,2,2,3,223,Customers Needing Attention
1153,209,5,2352,2,2,2,222,Customers Needing Attention
